,gene,logFC,p_value,p_value_adj
13854,14025,0.08086026713633483,0.5914691783576549,0.9524468553832373
13855,14026,-0.004724547013299663,0.9846284468624039,0.9971932300003324
13856,14027,-0.20420041444740886,0.40588410536762676,0.9524468553832373
13857,14028,0.0501765351429912,0.5793677469081642,0.9524468553832373
13858,14029,-0.120703412208752,0.21231818233313648,0.867692390646469
13859,14030,-0.05610563395328477,0.555665413762694,0.9524468553832373
13860,14031,-0.13772017268764336,0.14894608602080894,0.7931002991120337
13861,14032,0.0602898720775224,0.5291834835575051,0.9524468553832373
13862,14033,-0.021651456518794354,0.8615950041492872,0.9762571106587369
13863,14034,-0.021824924007192575,0.8645395331370118,0.9767568061428583
13864,14035,0.12553968150769895,0.30992048383145077,0.9322097211198984
13865,14036,0.09383729433154937,0.49235058075160754,0.9524468553832373
13866,14037,-0.08439434918353293,0.42858439924983094,0.9524468553832373
13867,14038,0.2118141950330383,0.2827677553436845,0.9260494098798683
13868,14039,0.019297356180067032,0.8975519837507112,0.9804109404250726
13869,14040,-0.07174986881744538,0.500739591093891,0.9524468553832373
13870,14041,0.006452792562444881,0.9487323818692579,0.9921221668056016
13871,14042,0.06984168439486602,0.4833603246785063,0.9524468553832373
13872,14043,-0.11706384246390712,0.27262369012538556,0.920777039539995
13873,14044,0.06390313432302541,0.573635676497687,0.9524468553832373
13874,14045,-0.02846419654976555,0.8085033481053383,0.9698856594527948
13875,14046,0.07915640718758951,0.5383531573455926,0.9524468553832373
13876,14047,0.15261075574778787,0.2588807263265881,0.9089455560515204
13877,14048,0.042303423892342984,0.6231165622567154,0.9524468553832373
13878,14049,0.13917342527720672,0.25603918563223893,0.9054105718653983
13879,14050,0.022895402039526058,0.8291515816337831,0.9724678057849374
13880,14051,-0.0027151285114116186,0.978167660650151,0.9961217443911639
13881,14052,0.021475279696773764,0.8385363295611415,0.9727229102785474
13882,14053,0.054450140714998846,0.5196552763869275,0.9524468553832373
13883,14054,0.038421355670311574,0.6838890966908683,0.9586379616447497
13884,14055,0.2811446891167597,0.024223858561221435,0.33106713042750824
13885,14056,0.060116792412152814,0.6258358991751496,0.9524468553832373
13886,14057,0.03706460602527541,0.7701104108970057,0.9650182991734162
13887,14058,0.06038778852401727,0.572936438650627,0.9524468553832373
13888,14059,0.025184633826635466,0.8585179030671897,0.97581533743957
13889,14060,-0.07121676525206731,0.5294235327312514,0.9524468553832373
13890,14061,-0.04544771998024549,0.7361147935762171,0.9633308763953541
13891,14062,0.10925508539678541,0.3991575524713513,0.9524468553832373
13892,14063,-0.058896252196144194,0.5378450371243428,0.9524468553832373
13893,14064,-0.011882705271195643,0.9144905824421441,0.9841213221628344
13894,14065,0.6331408302935082,0.08998663309565062,0.6617445468441634
13895,14066,0.02084134204613583,0.9005654802334095,0.9811020846493405
13896,14067,0.049062233311273684,0.6754477235466938,0.9576533574886581
13897,14068,0.029823945720122216,0.8456535212833871,0.9741056662721238
13898,14069,0.05059357886391705,0.6443688034734598,0.9536347177730108
13899,14070,0.11725353574515578,0.35410925870600385,0.9471062143054727
13900,14071,0.21589764774891998,0.12783783790806746,0.7548501544695595
13901,14072,0.12156899318583313,0.4422627263437541,0.9524468553832373
13902,14073,0.24729452907267083,0.03805444700902166,0.4322799224811902
13903,14074,-0.5772906715903543,2.1559819473878153e-06,0.0002944046117946984
13904,14075,-0.07219010534667296,0.49710969826233964,0.9524468553832373
13905,14076,-0.0835577604001513,0.41044934296768265,0.9524468553832373
13906,14077,0.01687536309585555,0.8727556723308952,0.977584748527193
13907,14078,-0.07174539670803241,0.5006191002194985,0.9524468553832373
13908,14079,0.054578399549375295,0.6109395853583997,0.9524468553832373
13909,14080,0.1757225338457733,0.15559193099726834,0.8025294897171642
13910,14081,0.2160994649736459,0.1836414250764642,0.8398047090089265
13911,14082,0.09837484369531065,0.4346070030574597,0.9524468553832373
13912,14083,0.19265363932875335,0.04891975664416492,0.49062973189039977
13913,14084,0.10018250889260888,0.35424900577290463,0.9472042965703193
13914,14085,0.0631470702926332,0.5555246747235432,0.9524468553832373
13915,14086,0.1360678795483527,0.1335565904724466,0.7661255068791829
13916,14087,0.06595120807212576,0.49386134870312337,0.9524468553832373
13917,14088,0.09822746611125578,0.5026504611321487,0.9524468553832373
13918,14089,0.02535058719770289,0.833181054316869,0.972611632960009
13919,14090,-0.189867370775886,0.069430797235603,0.5829532639894762
13920,14091,-0.011632514434924718,0.930003961250868,0.9868058116255882
13921,14092,0.5502442865824007,0.010327991024072692,0.19504227466705693
13922,14093,0.05731893230228183,0.588560552330686,0.9524468553832373
13923,14094,-0.05731977523602717,0.5895788273951684,0.9524468553832373
13924,14095,0.30868953288048495,0.002135091247336851,0.06966011196291254
13925,14096,0.2766303945890838,0.014189943952083348,0.23402621245973948
13926,14097,0.626708248274752,3.98609145654259e-05,0.003151271573761423
13927,14098,0.02164541499808259,0.831288329005179,0.9724678057849374
13928,14099,0.07945414858001784,0.4924880463720057,0.9524468553832373
13929,14100,0.14711632167504274,0.30330479888275275,0.9294778417739349
13930,14101,-0.02344896331028473,0.8359217293734869,0.9727098271542862
13931,14102,0.13943500304298792,0.18985806262499683,0.8473436038881991
13932,14103,0.06929878719985669,0.5003480290512083,0.9524468553832373
13933,14104,0.07550411127871795,0.556445662631383,0.9524468553832373
13934,14105,0.08140968234006922,0.5454477906828702,0.9524468553832373
13935,14106,0.2396201885102835,0.04840244031211054,0.4885642589443229
13936,14107,-0.09839938108926856,0.37261769582970083,0.9493874930149488
13937,14108,0.012549994013687837,0.9009648426730611,0.9811030829175142
13938,14109,0.10014967688632012,0.35768237372442035,0.9472042965703193
13939,14110,0.2235501315426888,0.03972667892230392,0.44140322416318517
13940,14111,0.14640503637555963,0.138610455740012,0.7767235667490588
13941,14112,0.062431072038923535,0.5321695525503172,0.9524468553832373
13942,14113,0.13790693993759542,0.21878896687393934,0.8754697041285683
13943,14114,0.12634597565544162,0.20342619155485953,0.8598058966432341
13944,14115,0.028078783354447523,0.8470463772726116,0.9742516285776761
13945,14116,0.08833767328590175,0.645653635417466,0.9536347177730108
13946,14117,-0.029793562761048983,0.816786902549497,0.971102786209704
13947,14118,0.1252575476508457,0.3243721359875168,0.9375688656901271
13948,14119,0.32521052099482434,0.0865329030875404,0.646912461977676
13949,14120,0.5520306020323837,0.027964538286367847,0.3634848028760005
13950,14121,0.016830703497315413,0.8641417078753901,0.9767362311694109
13951,14122,0.18025552618322327,0.24656758893160713,0.8976260122108313
13952,14123,0.1704589630920188,0.30673731093953904,0.9319208097576074
13953,14124,-0.7238920854182463,2.573036771559167e-06,0.00033495792692157236
13954,14125,-0.14806664415232546,0.08033640353877301,0.6230059380069979
13955,14126,-0.04980064395469382,0.7283145373701037,0.9621958958610906
13956,14127,0.0010964890908310015,0.9927829598623635,0.9987284222592976
13957,14128,0.021582179406408275,0.7754808333733686,0.9652480528439384
13958,14129,-0.2600061775672178,0.06524733243320277,0.5675210068700002
13959,14130,0.715900954652564,0.00463199427357314,0.1167083253936293
13960,14131,-0.7387564689863034,1.0714036819065553e-08,3.374403176869243e-06
13961,14132,0.20109543835680016,0.09318711390451061,0.6687090838177772
13962,14134,-0.31022125426123576,0.09774771923104085,0.6802279805504401
13963,14135,0.22979737925828297,0.10261658569379233,0.6928940434938957
13964,14136,0.13101724867563055,0.3062628325050347,0.9313805217763297
13965,14137,0.2557839697543757,0.12606619864574825,0.7514330466897211
13966,14138,0.13769164984010296,0.3738107100953457,0.9505667060856643
13967,14139,0.10435032439087046,0.4360465471840943,0.9524468553832373
13968,14140,0.037294942550373134,0.7151138455290875,0.9613477364464499
13969,14141,-0.0369429058082861,0.7303868167148412,0.9621958958610906
13970,14142,0.22009001548233648,0.12761524077148745,0.7542199777678074
13971,14143,0.01202915751935732,0.9068397856402246,0.9828607291095173
13972,14144,0.24807253532516482,0.07646478911806152,0.6079511144578125
13973,14145,0.0644885681587126,0.5406029903723664,0.9524468553832373
13974,14146,-0.010122423737678521,0.9249938837659311,0.9862056002346348
13975,14147,0.0909609949394318,0.3696460675476644,0.9485484090154032
13976,14148,0.10824173951156452,0.3049580257204122,0.9300868321525364
13977,14149,0.6705087200486647,0.05853119985142355,0.5378535244699989
13978,14150,0.04807131551523472,0.6578313698045911,0.9548463784601079
13979,14151,0.03780088510114188,0.7880797650049716,0.9665298183439942
13980,14152,-0.07785779793000894,0.4057837293196207,0.9524468553832373
13981,14153,-0.10966760015734428,0.22372199024403006,0.8794946028327286
13982,14154,0.020985846047230874,0.9002140943129036,0.9810514912182201
13983,14155,0.057519748311446045,0.5758817063193046,0.9524468553832373
13984,14156,-0.13268989797465133,0.17970773177118127,0.8361942402724857
13985,14157,0.042056613519251995,0.7261271824246376,0.9618773999581658
13986,14158,0.1089107302400016,0.4608602337097084,0.9524468553832373
13987,14159,-0.08414873375340198,0.41582111745041017,0.9524468553832373
13988,14160,0.02860119444477746,0.8094494000396717,0.9698856594527948
13989,14161,0.3244979909312164,0.00812625944331859,0.16756947789344012
13990,14162,0.15534889438844274,0.548894877196523,0.9524468553832373
13991,14163,0.09783973961322212,0.40676049896550726,0.9524468553832373
13992,14164,0.07801062065847608,0.42529575495460636,0.9524468553832373
13993,14165,0.21900891481448043,0.2936489881839044,0.9275341974715318
13994,14166,-0.6066683249998915,0.0005633800166658475,0.025331588346156647
13995,14167,0.020100016637441348,0.8276796126312471,0.9724678057849374
13996,14168,0.06862359880386576,0.5620646406988868,0.9524468553832373
13997,14169,0.09928482468419644,0.2686103761969926,0.9184816986398051
13998,14170,-0.4439892648272166,0.01198799890757849,0.21184584132876486
13999,14171,0.12903073562204911,0.3286043517025412,0.9382577705847408
14000,14172,0.07796380373805156,0.5877513576810153,0.9524468553832373
14001,14173,0.04900640970697248,0.6182417458037233,0.9524468553832373
14002,14174,0.06020282826661186,0.48553034073971046,0.9524468553832373
14003,14175,-0.12145751947210694,0.25911426438178564,0.9089455560515204
14004,14176,0.32884668920064875,0.30139897366251733,0.9279934593542617
14005,14177,0.06583999690739578,0.5929141443061141,0.9524468553832373
14006,14178,0.06689897521351762,0.47264378682489383,0.9524468553832373
14007,14179,0.030913526266186764,0.7830147783012518,0.9654026368522289
14008,14180,0.03926864187832724,0.7083819111687268,0.9610930692947681
14009,14181,0.03792563735797548,0.8032947278263985,0.9690121856511423
14010,14182,0.0548165207917492,0.627339887669935,0.9524468553832373
14011,14183,0.5410801042934476,0.04414349063957055,0.4636847454109167
14012,14184,0.16399044762368928,0.18106241321095828,0.8376227772495575
14013,14185,0.07098643509598009,0.5724787594396593,0.9524468553832373
14014,14186,0.2533682782952885,0.08657714328903002,0.6469502774672489
14015,14187,0.00828726119161538,0.9273980829063809,0.9864823393773693
14016,14188,0.08874029924401652,0.4729992191090159,0.9524468553832373
14017,14189,0.04160412486272702,0.6861229304051837,0.9586379616447497
14018,14190,0.055929607615958554,0.6823454888514142,0.9582868489113909
14019,14191,0.07819502223132213,0.4977829213254905,0.9524468553832373
14020,14192,0.0346214152762952,0.7114863406116039,0.9610930692947681
14021,14193,-0.018330792261413542,0.8573174101958942,0.9753999022887158
14022,14194,0.06444279225637933,0.5204866429643811,0.9524468553832373
14023,14195,0.09534819366883038,0.3046056741292398,0.9295257069419698
14024,14196,-0.09719367841197266,0.30814414195737516,0.9322097211198984
14025,14197,0.6648565063579462,0.013033373991714498,0.22305231720964855
14026,14198,0.4011445016011031,0.11977593107384438,0.7368418516124384
14027,14199,0.07488629764398054,0.6955912774472894,0.9602481078664186
14028,14200,0.3377897754912808,0.118996253668021,0.7338524916405667
14029,14201,0.04912578221338876,0.7325478559370355,0.9626398668011863
14030,14202,0.06521049871551882,0.5070565866557357,0.9524468553832373
14031,14203,0.06943897434250448,0.4873690631475389,0.9524468553832373
14032,14204,0.1127630961120065,0.35232972196498824,0.9471062143054727
14033,14205,0.1811786398521379,0.15198295627281938,0.799033016621181
14034,14206,0.1288951371084413,0.4175667288390983,0.9524468553832373
14035,14207,0.06519643487595086,0.5794580762658591,0.9524468553832373
14036,14208,-0.02500845236911814,0.7997868522707521,0.9685833455898645
14037,14209,0.11437509196424357,0.36124178045175614,0.9472042965703193
14038,14210,0.3760141480478468,0.006457299090161572,0.14491099343243463
14039,14211,-0.004812066293259393,0.9578666824507268,0.9929533741155886
14040,14212,0.13921788773434413,0.25733963000210625,0.9063245126412788
14041,14213,0.12096535150127086,0.2824061224731135,0.9258805160397057
14042,14214,0.03576296388218134,0.7660965098097527,0.9650182991734162
14043,14215,0.11178434893967382,0.26539987574552626,0.9157695966795926
14044,14216,-0.4176472516917903,4.6238517316827715e-05,0.0035084878752862365
14045,14217,0.030691649936522375,0.7657151752335313,0.9650182991734162
14046,14218,1.9193103777719787,0.0004591678314470453,0.021657416049918967
14047,14219,0.18206524990996312,0.35762969003478773,0.9472042965703193
14048,14220,0.08188799345941869,0.5845093030788819,0.9524468553832373
14049,14221,-0.13954425580690655,0.5527692928057181,0.9524468553832373
14050,14222,0.038901521585864074,0.7790591130192984,0.9652718607469625
14051,14223,-0.027341176342760787,0.804609121733624,0.9691939004436787
14052,14224,0.11649074752995206,0.4575144392126893,0.9524468553832373
14053,14225,0.17176865013890574,0.3241071110397138,0.9375688656901271
14054,14226,0.12465888762537741,0.24021561746033726,0.8904431124985085
14055,14227,-0.10511961325068768,0.6908057933806886,0.959271912662054
14056,14228,0.16204190677701896,0.3511919104931145,0.9471062143054727
14057,14229,0.07558475567679501,0.4908456736647171,0.9524468553832373
14058,14230,0.16859529660333036,0.304311484234731,0.9295257069419698
14059,14231,0.05105698330985055,0.7060120750006944,0.9610930692947681
14060,14232,0.03431315981400354,0.7202321267783979,0.961543129865493
14061,14233,0.10912879603445719,0.22504932636933173,0.8797145157048848
14062,14234,1.6156680110024464,0.0024133948928715906,0.07601026140823153
14063,14235,0.24315399668504392,0.2781797824612209,0.922400511482469
14064,14236,0.010426281475293758,0.8923222649686455,0.9792276535935001
14065,14237,-0.03296823805004827,0.7931287478221181,0.9674578921879438
14066,14238,0.01875911772908187,0.8072063191552902,0.9697962402826974
14067,14239,0.3152734146690752,0.01547856377409599,0.24890359613391003
14068,14240,0.09388063636408411,0.4364799115528063,0.9524468553832373
14069,14241,0.4907600218715559,0.2218859443243133,0.8770783066439
14070,14242,0.043672929033399255,0.5710911356961728,0.9524468553832373
14071,14243,0.10788985623424109,0.6142661820352644,0.9524468553832373
14072,14244,0.1450544945057844,0.43135078531300497,0.9524468553832373
14073,14245,0.010977017541497797,0.884218996597894,0.9780056633289411
14074,14246,0.013361652045431688,0.862147624774123,0.976347310152775
14075,14247,0.030814250150438677,0.6866683198134923,0.9586379616447497
14076,14248,-0.015332961140762574,0.8992335058534638,0.9805848365890762
14077,14249,0.1096249590705006,0.3294781971709021,0.9382577705847408
14078,14250,0.027459316768187303,0.7216887275884178,0.9617059409303489
14079,14251,0.02420359259637711,0.7697236378994062,0.9650182991734162
14080,14252,0.01694479070457794,0.8231025650012582,0.972165719231049
14081,14253,0.07060688309069138,0.4475667138376763,0.9524468553832373
14082,14254,0.030961777388761713,0.6860131326227282,0.9586379616447497
14083,14255,0.0261850334200657,0.7315951322049463,0.9622050344558488
14084,14256,0.026592087393754155,0.7248190113770692,0.9617059409303489
14085,14257,0.06481069074585322,0.5124261000563433,0.9524468553832373
14086,14258,0.034813180834068896,0.6568027726816099,0.9548463784601079
14087,14259,-0.0075513909706028115,0.9420502403421244,0.9904848410486979
14088,14260,0.023151564995597923,0.7610839587104117,0.9650182991734162
14089,14261,0.009606368292392975,0.9012189901136611,0.9812156799525765
14090,14262,0.09476578886034617,0.4288056808850209,0.9524468553832373
14091,14263,-0.009584693765156915,0.9063240237504172,0.9828283007593934
14092,14264,0.02546210853578798,0.7366014275577444,0.9633308763953541
14093,14265,0.10584575704049445,0.26880451276560713,0.9186114317070372
14094,14266,0.059830810353793895,0.5247883176878547,0.9524468553832373
14095,14267,0.0649561500688346,0.5182227974545711,0.9524468553832373
14096,14268,0.017832298018964826,0.8121927520826269,0.970723948458652
14097,14269,0.010759335934719172,0.8849436692143979,0.9780056633289411
14098,14270,0.056343572159929384,0.6648679890688005,0.9555205002007683
14099,14271,0.02552958443633982,0.7412156777834046,0.9637400545202838
14100,14272,0.08844551381856895,0.5764420221391234,0.9524468553832373
14101,14273,0.06362076499144428,0.6277336569934495,0.9524468553832373
14102,14274,0.045561295625115406,0.7850202891281186,0.9656728729875754
14103,14275,0.10935621690968009,0.24919702192116533,0.8983876299685037
14104,14276,0.04162117962001033,0.6366951331956902,0.9529847553359276
14105,14277,0.09010039318723409,0.2774278187248602,0.922400511482469
14106,14278,0.02457453407635965,0.7479647001285998,0.9642332718118254
14107,14279,0.023727831518847997,0.7547970505735574,0.9650182991734162
14108,14280,0.14818526102635782,0.30941805227987673,0.9322097211198984
14109,14281,0.010097081443529776,0.9130512871720485,0.9841213221628344
14110,14282,0.03094285756247382,0.8180678791092661,0.971102786209704
14111,14283,0.012013518336213613,0.9166267716499823,0.9841213221628344
14112,14284,-0.041920880079832495,0.6784423212116244,0.9577970248782536
14113,14285,0.03208397629665613,0.6806901020611104,0.9579699080752166
14114,14286,0.09836362109043574,0.5537026717386724,0.9524468553832373
14115,14287,0.3989638008532119,0.05904243361911515,0.539998062070457
14116,14288,0.052627316498311746,0.7087638145768231,0.9610930692947681
14117,14289,0.07430265026605704,0.8355042569265073,0.972687730487077
14118,14290,0.05813869952694278,0.538315393695695,0.9524468553832373
14119,14291,0.2771463453144516,0.04197242367780942,0.4520659223147185
14120,14292,0.04353716175632674,0.6266518500796833,0.9524468553832373
14121,14293,0.12447955106380887,0.24389530581625785,0.8959220472174042
14122,14294,0.08261856445435459,0.36927611986118936,0.9485484090154032
14123,14295,0.11057113466371984,0.30985831213257176,0.9322097211198984
14124,14296,0.09357225576986136,0.39567650440183066,0.9524468553832373
14125,14297,0.04064033122461205,0.5994947053167978,0.9524468553832373
14126,14298,-0.020047195457906786,0.89895736565587,0.9805848365890762
14127,14299,0.06235615016167789,0.5584429165357927,0.9524468553832373
14128,14300,0.09254303040767883,0.34937077435876873,0.9471062143054727
14129,14301,0.10495156113225879,0.29966850473273465,0.9279934593542617
14130,14302,-0.13541748368460482,0.251378536191303,0.8998476033377771
14131,14303,0.2636885952928809,0.07476483264585243,0.6012024056146128
14132,14304,-0.006234259636590023,0.9519561648442284,0.9924651731703606
14133,14305,0.1023763252367747,0.3860077234026874,0.9524468553832373
14134,14306,0.02585796578834995,0.7383871199634499,0.9633308763953541
14135,14307,-0.005348142821038737,0.955755904470942,0.9928159637426976
14136,14308,0.020592982923158365,0.7833846308643924,0.9654026368522289
14137,14309,0.09645901566508475,0.33287122388577983,0.9407071831822277
14138,14310,0.0890644600270932,0.3641013653828169,0.9481007283411476
14139,14311,-0.1198286404461949,0.27997501122274204,0.9235472885243226
14140,14312,0.12932556044103988,0.1974382067333088,0.8543542592304044
14141,14313,-0.09349744161078119,0.4384958497309135,0.9524468553832373
14142,14314,0.00923746437890166,0.9051871457455811,0.9825329196293625
14143,14315,-0.15886978324926215,0.22878059530298833,0.8836608384765161
14144,14316,0.3069194491492018,0.029431127176758887,0.3738363795706234
14145,14317,0.03862221434706223,0.7788138681945026,0.9652718607469625
14146,14318,0.03392478013888442,0.7793884479511616,0.9652718607469625
14147,14319,0.2144764902252005,0.1860093738323112,0.843325990904003
14148,14320,0.0018360966354177,0.9850095362959981,0.9972080853791725
14149,14321,0.11838547947699654,0.3008902857173271,0.9279934593542617
14150,14322,-0.0039699460868396486,0.9712087683839921,0.9954603020294175
14151,14323,-0.09123289268055194,0.38541244357454074,0.9524468553832373
14152,14324,0.04627857722611112,0.6253658365768457,0.9524468553832373
14153,14325,0.1946968297979466,0.036933890884658045,0.42776280385807686
14154,14326,0.25673765114175295,0.017054896109723643,0.26337880506114447
14155,14327,0.038281880830537934,0.752645182484273,0.9649477886939434
14156,14328,-0.02875714958231001,0.9152954202505295,0.9841213221628344
14157,14329,-0.007233151290523376,0.9450545246235685,0.9912207388649238
14158,14330,-0.5445037534364644,1.7991487611190714e-05,0.001705435818367578
14159,14331,0.0869761688205064,0.446386584036494,0.9524468553832373
14160,14332,-0.0011089115235996816,0.9912760291239786,0.9984571093993785
14161,14333,0.11188131541714745,0.3909067451627334,0.9524468553832373
14162,14334,-0.014413942991552672,0.9273425319483046,0.9864823393773693
14163,14335,0.04264722676701885,0.6965568796930537,0.9606935504388976
14164,14336,0.03378127263361083,0.766548660841679,0.9650182991734162
14165,14337,0.056305195752673134,0.649900533672825,0.9544660383011642
14166,14338,-0.447251938784925,0.00333702797348828,0.09540926344305467
14167,14339,0.28064120128877224,0.07953739456658927,0.618036889654512
14168,14340,0.08765250351696575,0.5163641713763689,0.9524468553832373
14169,14341,-0.019264874524165393,0.8776907612352649,0.9776621508144372
14170,14342,0.5814118306018531,1.4095458189731595e-05,0.0013971675739639026
14171,14343,0.19823374731711055,0.17609958809282444,0.8349201211090997
14172,14344,-0.010406905418653078,0.9065716047915715,0.9828600054185022
14173,14345,0.14041839559381103,0.35538411943830117,0.9472042965703193
14174,14346,0.08911200747924669,0.4512284831823272,0.9524468553832373
14175,14347,0.2737993952185008,0.12056955954316909,0.7375928369504976
14176,14348,0.6553030950697003,0.00024320551807163187,0.013340095930856055
14177,14349,0.10439083864664173,0.2885983698179886,0.9270085543838799
14178,14350,-0.12444680394543266,0.2141385921379667,0.8699685212628878
14179,14351,0.1537861100911349,0.06782071475997084,0.576363751361659
14180,14352,-0.08290430259458162,0.49875232426192606,0.9524468553832373
14181,14353,0.005472229621441893,0.9533068533405564,0.9926658141778689
14182,14355,0.17048543442364417,0.04329577101005461,0.4584796748987724
14183,14356,0.14726680847537882,0.12755322717468473,0.7540817036149164
14184,14357,-0.1638968200682904,0.35349060107694563,0.9471062143054727
14185,14358,0.04168231911325304,0.662223784082995,0.9552855581945319
14186,14359,0.10907910722182373,0.3686725820669807,0.948216852004421
14187,14360,0.030093050092199106,0.8198171405339949,0.9718215598943761
14188,14361,-0.21942868183214087,0.04126534695746635,0.44826541676320053
14189,14362,-0.08240640378536718,0.5138216470153854,0.9524468553832373
14190,14363,0.021781992676928708,0.8779265652100432,0.9776842262333879
14191,14364,0.09361793318753178,0.46165932575854607,0.9524468553832373
14192,14365,0.10107826865081457,0.3736629134229249,0.9505622342899237
14193,14366,-0.017805099697737692,0.8600740335792856,0.9762571106587369
14194,14367,-0.10696014817587796,0.2731509355790521,0.921000285053983
14195,14368,0.0006485297251750677,0.993878338707385,0.9987284222592976
14196,14369,0.08822918504697108,0.4410986762477719,0.9524468553832373
14197,14370,-0.10669203325533087,0.47274568030403274,0.9524468553832373
14198,14371,0.3379474173496906,0.05353216151587771,0.5155022150891068
14199,14372,0.08585368933759077,0.32496910815784386,0.9375688656901271
14200,14373,0.05388111219295742,0.7090470279314632,0.9610930692947681
14201,14374,0.16336242169428714,0.20958775776252303,0.8648756546081713
14202,14375,-0.07802963262840873,0.48670540103552284,0.9524468553832373
14203,14376,0.1322354111971464,0.1783717644356848,0.8354678445995724
14204,14377,-0.03284423397855679,0.7592431574063594,0.9650182991734162
14205,14378,0.0772692523833407,0.5460729549894279,0.9524468553832373
14206,14380,0.3508011694118535,0.07251092802606349,0.5935469900523823
14207,14381,0.7171176191089611,1.4604664089500446e-06,0.000211248352352352
14208,14382,0.189790704259357,0.12134577105977565,0.739103174197453
14209,14383,0.10652182475938529,0.2755404218945209,0.9223104595887116
14210,14384,0.05087118898837735,0.730323434753614,0.9621958958610906
14211,14385,-0.006103933008927087,0.9593586971525894,0.9934272943775748
14212,14386,0.35381264355643194,0.20304014592439645,0.8598058966432341
14213,14387,0.08344001190658029,0.611024532360783,0.9524468553832373
14214,14388,-0.4197149814158108,0.0022065671190113463,0.07098457353036995
14215,14389,0.06147639300523461,0.6202678755660805,0.9524468553832373
14216,14390,0.44658029764464086,0.00011103674743767986,0.007132284760577549
14217,14391,-0.5202644911613132,0.0009980435321290094,0.039451004153609644
14218,14392,0.021451351626312565,0.8589569374431795,0.9758391861285203
14219,14393,-0.8262140549673207,2.744757221180844e-11,2.233203094083264e-08
14220,14394,0.1165261018853495,0.43894375680614384,0.9524468553832373
14221,14395,-0.6769266918497713,2.136585390677182e-06,0.0002938105839700939
14222,14396,0.03946104938663672,0.7034721294008853,0.9610930692947681
14223,14397,-0.027594560510454752,0.7552557198687819,0.9650182991734162
14224,14398,-0.5704515415102425,1.82212391705843e-06,0.00025414724091714255
14225,14399,0.09635516037324493,0.5278357727837941,0.9524468553832373
14226,14400,-0.06774739971495627,0.4437512543082871,0.9524468553832373
14227,14401,-0.8506527256713209,1.0500849973650287e-07,2.4123540874761075e-05
14228,14402,-0.05137589621456,0.6019169118883121,0.9524468553832373
14229,14403,-0.07225753476309413,0.383348221994976,0.9524468553832373
14230,14404,0.13593339570826532,0.3749355928342224,0.9511138732264424
14231,14405,0.15647582410552252,0.3395772829068704,0.9432310197930084
14232,14406,0.08305323380486256,0.5831569781541976,0.9524468553832373
14233,14407,0.11796186967787457,0.4501466132716182,0.9524468553832373
14234,14408,-0.18202708424878355,0.05281350080116925,0.5130792189773293
14235,14409,0.028463985632594405,0.8523299767672283,0.9746347747054721
14236,14410,-0.027164325692564273,0.7833645645174075,0.9654026368522289
14237,14411,-0.25546649914989517,0.01243434916002697,0.21679065718557736
14238,14412,0.07751451052598504,0.585934543009911,0.9524468553832373
14239,14413,-0.381469897817728,0.0003153591364966643,0.01627639278208971
14240,14414,-0.1493742835089728,0.11778018604506728,0.7338524916405667
14241,14415,-0.2801277612310921,0.007214416104818692,0.15480868492175232
14242,14416,0.4056899877022341,0.007959625561379946,0.1664107155643107
14243,14417,0.15125283122364067,0.28657101895144876,0.9260494098798683
14244,14418,0.10254625262380002,0.4337130631823747,0.9524468553832373
14245,14419,-0.0004436114009271075,0.9964631121799282,0.9990140366879926
14246,14420,-0.4341869129532648,3.7779009604499615e-05,0.003023404592406
14247,14421,0.10938327631455769,0.22182269862309145,0.8770783066439
14248,14422,-0.40124818966690723,0.00019060878394895308,0.011141094471933267
14249,14423,0.07395698812038956,0.5469678016173265,0.9524468553832373
14250,14424,-0.544992116359478,0.0003497604714130548,0.017422889605313064
14251,14425,0.15252056989961083,0.21435381845815793,0.8700254758153846
14252,14426,0.13008222616972895,0.18420707728638908,0.8404915445986464
14253,14427,-0.03479653060807556,0.8152845859743119,0.9709228838054887
14254,14428,0.35851917666912925,0.004575214245714557,0.1155759489987945
14255,14429,0.30624338123520745,0.017902986056352165,0.27226760803924355
14256,14430,0.6618519935202309,8.177265631730919e-08,1.9472861706196303e-05
14257,14431,-0.17440758522422906,0.14351450325992884,0.7841578829454362
14258,14432,-0.015360928522062292,0.9007641552783806,0.9811020846493405
14259,14433,0.07428934678682625,0.461514406716682,0.9524468553832373
14260,14434,0.0729834233764452,0.43614000623638083,0.9524468553832373
14261,14435,-0.0008133647315023695,0.9948378729042106,0.9987284222592976
14262,14436,0.008902582023155636,0.9292458028234792,0.9867024614375282
14263,14437,-0.0229842909812098,0.8209300890173281,0.9719889752778811
14264,14438,0.06599286633149679,0.4428305237849429,0.9524468553832373
14265,14439,0.02518193036941968,0.7524179398907591,0.9649329834578789
14266,14440,-0.5167530364274018,4.303844025934972e-07,7.122132397833238e-05
14267,14441,-0.05525703645625005,0.720126624743797,0.961543129865493
14268,14442,0.14711078053015944,0.12026146853056138,0.7375928369504976
14269,14443,-0.04974405285088171,0.717852408226783,0.9613477364464499
14270,14444,0.01245155157756872,0.9040437401924761,0.9821008130591644
14271,14445,0.0008666130865013222,0.9928856970487332,0.9987284222592976
14272,14446,-0.02847228948131028,0.7409932789557753,0.9637400545202838
14273,14447,0.06385279743478386,0.5612715742620743,0.9524468553832373
